operation,timestamp,datetime,cpu_percent,memory_mb,execution_time_ms
status_verification,1749701782.9784422,2025-06-12 13:16:22.978,3.75,1.43,0.1364370109513402
status_verification,1749701782.979442,2025-06-12 13:16:22.979,3.67,1.4,0.07665800512768328
status_verification,1749701782.9804163,2025-06-12 13:16:22.980,3.72,0.6,0.07110499427653849
prepare_profile,1749701783.3099003,2025-06-12 13:16:23.309,14.05,6.27,0.23539201356470585
key_establishment,1749701783.3117886,2025-06-12 13:16:23.311,18.6,6.98,0.32929700682871044
key_establishment,1749701783.3134768,2025-06-12 13:16:23.313,20.51,5.28,0.20827501430176198
register_euicc,1749701783.3154855,2025-06-12 13:16:23.315,11.44,3.88,0.23504800628870726
create_isdp,1749701783.3173707,2025-06-12 13:16:23.317,7.79,3.18,0.18765300046652555
install_profile,1749701783.3193395,2025-06-12 13:16:23.319,21.56,11.62,0.3809620102401823
enable_profile,1749701783.320885,2025-06-12 13:16:23.320,9.68,2.88,0.1395499857608229
install_profile,1749701783.3227115,2025-06-12 13:16:23.322,27.38,9.76,0.21242999355308712
key_establishment,1749701783.3247278,2025-06-12 13:16:23.324,23.08,7.06,0.37636098568327725
status_verification,1749701783.3259952,2025-06-12 13:16:23.325,2.59,1.36,0.1340220042038709
status_verification,1749701783.3271632,2025-06-12 13:16:23.327,3.81,1.45,0.104211998404935
status_verification,1749701783.3281643,2025-06-12 13:16:23.328,3.8,1.38,0.11181799345649779
prepare_profile,1749701783.6821077,2025-06-12 13:16:23.682,16.7,8.06,0.25069800904020667
key_establishment,1749701783.6843987,2025-06-12 13:16:23.684,22.06,5.01,0.39387200376950204
key_establishment,1749701783.6861305,2025-06-12 13:16:23.686,22.63,7.48,0.22961600916460156
register_euicc,1749701783.6878493,2025-06-12 13:16:23.687,15.23,2.99,0.16078102635219693
create_isdp,1749701783.6892664,2025-06-12 13:16:23.689,8.43,3.9,0.12279200018383563
install_profile,1749701783.690965,2025-06-12 13:16:23.690,27.93,7.02,0.3143459907732904
enable_profile,1749701783.6926513,2025-06-12 13:16:23.692,8.72,2.81,0.17186201876029372
install_profile,1749701783.6943176,2025-06-12 13:16:23.694,23.43,8.18,0.1855140144471079
key_establishment,1749701783.6959424,2025-06-12 13:16:23.695,23.66,3.57,0.3349869803059846
status_verification,1749701783.697152,2025-06-12 13:16:23.697,3.58,1.22,0.1509549911133945
status_verification,1749701783.6987338,2025-06-12 13:16:23.698,2.63,0.79,0.12279200018383563
status_verification,1749701783.6997979,2025-06-12 13:16:23.699,3.41,1.03,0.07268702029250562
prepare_profile,1749701783.9849358,2025-06-12 13:16:23.984,12.33,7.86,0.2516839886084199
key_establishment,1749701783.9879117,2025-06-12 13:16:23.987,20.78,4.5,0.37910600076429546
key_establishment,1749701783.9898338,2025-06-12 13:16:23.989,17.2,5.56,0.2433030167594552
register_euicc,1749701783.9921389,2025-06-12 13:16:23.992,14.32,4.44,0.21178301540203393
create_isdp,1749701783.9937122,2025-06-12 13:16:23.993,7.45,2.09,0.13779400615021586
install_profile,1749701783.996476,2025-06-12 13:16:23.996,27.03,10.89,0.6013670063111931
enable_profile,1749701783.9990492,2025-06-12 13:16:23.999,8.43,2.89,0.22845700732432306
install_profile,1749701784.0015771,2025-06-12 13:16:24.001,22.46,8.29,0.29322001500986516
key_establishment,1749701784.0040016,2025-06-12 13:16:24.004,23.46,3.7,0.42319498606957495
status_verification,1749701784.0057027,2025-06-12 13:16:24.005,2.68,0.58,0.15365201397798955
status_verification,1749701784.0067918,2025-06-12 13:16:24.006,3.37,1.14,0.08665499626658857
status_verification,1749701784.0079112,2025-06-12 13:16:24.007,2.71,0.99,0.07797800935804844
prepare_profile,1749701784.3321874,2025-06-12 13:16:24.332,17.21,7.54,0.2568319905549288
key_establishment,1749701784.3343284,2025-06-12 13:16:24.334,21.45,6.61,0.3803109866566956
key_establishment,1749701784.3363204,2025-06-12 13:16:24.336,20.81,3.61,0.2657639852259308
register_euicc,1749701784.3379302,2025-06-12 13:16:24.337,13.86,3.63,0.18564899801276624
create_isdp,1749701784.3395224,2025-06-12 13:16:24.339,7.09,3.26,0.15205398085527122
install_profile,1749701784.3415437,2025-06-12 13:16:24.341,23.86,10.83,0.36960598663426936
enable_profile,1749701784.3434734,2025-06-12 13:16:24.343,9.9,2.49,0.1683390000835061
install_profile,1749701784.3454669,2025-06-12 13:16:24.345,26.48,11.91,0.216311018448323
key_establishment,1749701784.3478048,2025-06-12 13:16:24.347,17.23,4.2,0.36830699536949396
status_verification,1749701784.3493192,2025-06-12 13:16:24.349,3.06,0.57,0.16121799126267433
status_verification,1749701784.350375,2025-06-12 13:16:24.350,3.4,1.08,0.0751539773773402
status_verification,1749701784.3511689,2025-06-12 13:16:24.351,3.11,1.36,0.06426998879760504
prepare_profile,1749701784.703777,2025-06-12 13:16:24.703,16.57,6.66,0.24206298985518515
key_establishment,1749701784.7056737,2025-06-12 13:16:24.705,23.82,7.48,0.3254670009482652
key_establishment,1749701784.7073872,2025-06-12 13:16:24.707,21.21,3.85,0.19797601271420717
register_euicc,1749701784.7107124,2025-06-12 13:16:24.710,15.14,5.78,0.4213149950373918
create_isdp,1749701784.7127514,2025-06-12 13:16:24.712,7.43,3.2,0.17426800332032144
install_profile,1749701784.7146573,2025-06-12 13:16:24.714,24.27,11.23,0.3361700219102204
enable_profile,1749701784.7163012,2025-06-12 13:16:24.716,9.76,2.5,0.12665099347941577
install_profile,1749701784.7178583,2025-06-12 13:16:24.717,20.71,7.26,0.16414799029007554
key_establishment,1749701784.7194638,2025-06-12 13:16:24.719,18.89,7.07,0.3786669985856861
status_verification,1749701784.720781,2025-06-12 13:16:24.720,3.07,1.28,0.1154750061687082
status_verification,1749701784.7220304,2025-06-12 13:16:24.722,3.81,1.0,0.08607600466348231
status_verification,1749701784.7230535,2025-06-12 13:16:24.723,3.29,1.26,0.0878100108820945
prepare_profile,1749701785.0132465,2025-06-12 13:16:25.013,17.19,8.34,0.2564750029705465
key_establishment,1749701785.0155165,2025-06-12 13:16:25.015,20.18,4.4,0.3554050053935498
key_establishment,1749701785.0172915,2025-06-12 13:16:25.017,17.47,6.36,0.23422800586558878
register_euicc,1749701785.018825,2025-06-12 13:16:25.018,13.23,2.63,0.16580801457166672
create_isdp,1749701785.020251,2025-06-12 13:16:25.020,8.0,3.94,0.1388060045428574
install_profile,1749701785.0219169,2025-06-12 13:16:25.021,28.27,8.62,0.304418004816398
enable_profile,1749701785.0235143,2025-06-12 13:16:25.023,9.95,2.13,0.13393000699579716
install_profile,1749701785.0253215,2025-06-12 13:16:25.025,28.76,8.87,0.24645499070174992
key_establishment,1749701785.027229,2025-06-12 13:16:25.027,18.5,4.17,0.3631470026448369
status_verification,1749701785.0285134,2025-06-12 13:16:25.028,2.74,1.47,0.1162429980468005
status_verification,1749701785.0294688,2025-06-12 13:16:25.029,3.11,0.97,0.08536301902495325
status_verification,1749701785.030415,2025-06-12 13:16:25.030,3.75,0.94,0.07480799104087055
prepare_profile,1749701785.3547592,2025-06-12 13:16:25.354,13.44,4.33,0.23534998763352633
key_establishment,1749701785.356801,2025-06-12 13:16:25.356,22.75,5.81,0.32421801006421447
key_establishment,1749701785.3590322,2025-06-12 13:16:25.359,21.18,7.45,0.271830998826772
register_euicc,1749701785.361768,2025-06-12 13:16:25.361,12.93,3.98,0.23412401787936687
create_isdp,1749701785.3624814,2025-06-12 13:16:25.362,7.66,4.01,0.03950900281779468
install_profile,1749701785.3630445,2025-06-12 13:16:25.363,26.3,6.8,0.1266870240215212
enable_profile,1749701785.3634598,2025-06-12 13:16:25.363,11.4,2.37,0.030413997592404485
install_profile,1749701785.363822,2025-06-12 13:16:25.363,21.72,11.83,0.04085199907422066
key_establishment,1749701785.3641806,2025-06-12 13:16:25.364,18.69,5.11,0.07895601447671652
status_verification,1749701785.3644319,2025-06-12 13:16:25.364,2.77,0.94,0.02799299545586109
status_verification,1749701785.364826,2025-06-12 13:16:25.364,3.68,0.54,0.061516009736806154
status_verification,1749701785.3655841,2025-06-12 13:16:25.365,2.66,1.0,0.057294993894174695
prepare_profile,1749701785.7274532,2025-06-12 13:16:25.727,16.18,6.84,0.24445500457659364
key_establishment,1749701785.7294867,2025-06-12 13:16:25.729,21.09,6.53,0.3213380114175379
key_establishment,1749701785.7309332,2025-06-12 13:16:25.730,17.5,3.69,0.19209599122405052
register_euicc,1749701785.7331245,2025-06-12 13:16:25.733,11.69,5.25,0.2598160062916577
create_isdp,1749701785.7349946,2025-06-12 13:16:25.734,6.52,3.02,0.18254801398143172
install_profile,1749701785.737158,2025-06-12 13:16:25.737,23.31,8.66,0.3751940093934536
enable_profile,1749701785.7392333,2025-06-12 13:16:25.739,11.18,2.74,0.22038098541088402
install_profile,1749701785.7411284,2025-06-12 13:16:25.741,27.59,9.25,0.1948080025613308
key_establishment,1749701785.7431529,2025-06-12 13:16:25.743,21.27,6.31,0.39050800842233
status_verification,1749701785.7447443,2025-06-12 13:16:25.744,3.1,1.31,0.18135400023311377
status_verification,1749701785.7462769,2025-06-12 13:16:25.746,3.77,0.54,0.13357799616642296
status_verification,1749701785.7476232,2025-06-12 13:16:25.747,3.4,1.17,0.13421100447885692
prepare_profile,1749701786.0349133,2025-06-12 13:16:26.034,14.05,8.01,0.2389470173511654
key_establishment,1749701786.0367591,2025-06-12 13:16:26.036,16.44,4.32,0.30691499705426395
key_establishment,1749701786.0382824,2025-06-12 13:16:26.038,20.66,4.34,0.21688701235689223
register_euicc,1749701786.039653,2025-06-12 13:16:26.039,14.41,5.49,0.1560969976708293
create_isdp,1749701786.0419707,2025-06-12 13:16:26.041,8.75,2.38,0.20047702128067613
install_profile,1749701786.0438228,2025-06-12 13:16:26.043,27.16,8.92,0.3316710062790662
enable_profile,1749701786.0452573,2025-06-12 13:16:26.045,8.3,2.01,0.11816501501016319
install_profile,1749701786.0466154,2025-06-12 13:16:26.046,25.17,11.71,0.15418001567013562
key_establishment,1749701786.048078,2025-06-12 13:16:26.048,22.96,7.39,0.3486820205580443
status_verification,1749701786.0491333,2025-06-12 13:16:26.049,3.7,1.47,0.11857401113957167
status_verification,1749701786.05012,2025-06-12 13:16:26.050,3.25,0.83,0.08931997581385076
status_verification,1749701786.051636,2025-06-12 13:16:26.051,3.6,1.5,0.6698930228594691
prepare_profile,1749701786.3691633,2025-06-12 13:16:26.369,13.33,5.75,0.2523349830880761
key_establishment,1749701786.3714247,2025-06-12 13:16:26.371,19.8,5.92,0.3877249837387353
key_establishment,1749701786.3731425,2025-06-12 13:16:26.373,16.94,7.27,0.22204400738701224
register_euicc,1749701786.3747559,2025-06-12 13:16:26.374,14.98,3.37,0.1659330155234784
create_isdp,1749701786.3761606,2025-06-12 13:16:26.376,6.75,2.42,0.15123799676075578
install_profile,1749701786.3777528,2025-06-12 13:16:26.377,25.44,9.26,0.2994339738506824
enable_profile,1749701786.379096,2025-06-12 13:16:26.379,9.0,2.54,0.1348289952147752
install_profile,1749701786.3804247,2025-06-12 13:16:26.380,30.2,10.84,0.15248398995026946
key_establishment,1749701786.382327,2025-06-12 13:16:26.382,21.79,7.26,0.3659029898699373
status_verification,1749701786.3834498,2025-06-12 13:16:26.383,3.2,0.72,0.10462899808771908
status_verification,1749701786.38445,2025-06-12 13:16:26.384,2.63,0.84,0.06826399476267397
status_verification,1749701786.3853564,2025-06-12 13:16:26.385,2.87,1.29,0.07725402247160673
prepare_profile,1749701786.7508328,2025-06-12 13:16:26.750,13.04,4.5,0.06794699584133923
key_establishment,1749701786.7514217,2025-06-12 13:16:26.751,17.32,3.71,0.10241498239338398
key_establishment,1749701786.751945,2025-06-12 13:16:26.751,22.54,3.26,0.053516996558755636
register_euicc,1749701786.752353,2025-06-12 13:16:26.752,15.72,4.64,0.0452639942523092
create_isdp,1749701786.7527447,2025-06-12 13:16:26.752,7.69,2.79,0.04265300231054425
install_profile,1749701786.7531261,2025-06-12 13:16:26.753,29.08,11.92,0.07989499135874212
enable_profile,1749701786.753443,2025-06-12 13:16:26.753,7.9,1.88,0.023073982447385788
install_profile,1749701786.7537043,2025-06-12 13:16:26.753,25.0,9.22,0.029616989195346832
key_establishment,1749701786.7539828,2025-06-12 13:16:26.753,18.75,4.38,0.06256898632273078
status_verification,1749701786.7542014,2025-06-12 13:16:26.754,3.54,1.1,0.023958011297509074
status_verification,1749701786.754376,2025-06-12 13:16:26.754,3.36,1.4,0.014011020539328456
status_verification,1749701786.7545426,2025-06-12 13:16:26.754,3.55,0.64,0.016610982129350305
prepare_profile,1749701787.0560856,2025-06-12 13:16:27.056,12.39,7.84,0.24107799981720746
key_establishment,1749701787.0580378,2025-06-12 13:16:27.058,20.31,3.52,0.3163200162816793
key_establishment,1749701787.0596304,2025-06-12 13:16:27.059,17.18,7.05,0.19038398750126362
register_euicc,1749701787.0610924,2025-06-12 13:16:27.061,12.11,3.94,0.17224799375981092
create_isdp,1749701787.0624394,2025-06-12 13:16:27.062,8.33,2.21,0.12659301864914596
install_profile,1749701787.0639825,2025-06-12 13:16:27.063,21.21,9.86,0.29931002063676715
enable_profile,1749701787.065888,2025-06-12 13:16:27.065,10.48,3.44,0.13413798296824098
install_profile,1749701787.067507,2025-06-12 13:16:27.067,23.18,6.71,0.16638298984616995
key_establishment,1749701787.0691364,2025-06-12 13:16:27.069,18.03,4.73,0.3414759994484484
status_verification,1749701787.0704439,2025-06-12 13:16:27.070,3.39,1.01,0.14227000065147877
status_verification,1749701787.071901,2025-06-12 13:16:27.071,2.86,1.25,0.15732398605905473
status_verification,1749701787.0745244,2025-06-12 13:16:27.074,3.06,1.14,0.2364650135859847
prepare_profile,1749701787.3892388,2025-06-12 13:16:27.389,15.88,5.07,0.2722119970712811
key_establishment,1749701787.3913841,2025-06-12 13:16:27.391,17.05,6.66,0.3467219939921051
key_establishment,1749701787.3944113,2025-06-12 13:16:27.394,18.64,7.3,0.43857601121999323
register_euicc,1749701787.3974197,2025-06-12 13:16:27.397,12.21,4.25,0.3440000000409782
create_isdp,1749701787.400027,2025-06-12 13:16:27.400,8.19,2.67,0.27148399385623634
install_profile,1749701787.4031003,2025-06-12 13:16:27.403,22.22,9.22,0.5322450015228242
enable_profile,1749701787.4058335,2025-06-12 13:16:27.405,8.33,2.69,0.2445559948682785
install_profile,1749701787.4085512,2025-06-12 13:16:27.408,20.98,7.58,0.31456100987270474
key_establishment,1749701787.4113977,2025-06-12 13:16:27.411,18.69,4.6,0.6016950064804405
status_verification,1749701787.4132638,2025-06-12 13:16:27.413,2.58,1.09,0.1854129950515926
status_verification,1749701787.4149158,2025-06-12 13:16:27.414,3.69,1.05,0.10745500912889838
status_verification,1749701787.4161434,2025-06-12 13:16:27.416,3.28,0.98,0.09953900007531047
prepare_profile,1749701787.7571843,2025-06-12 13:16:27.757,14.2,4.04,0.2599139988888055
key_establishment,1749701787.7594311,2025-06-12 13:16:27.759,18.62,3.69,0.3910810046363622
key_establishment,1749701787.7613013,2025-06-12 13:16:27.761,23.12,7.45,0.2728880208451301
register_euicc,1749701787.7629313,2025-06-12 13:16:27.762,11.84,2.67,0.18550999811850488
create_isdp,1749701787.7648914,2025-06-12 13:16:27.764,9.27,4.08,0.17640102305449545
install_profile,1749701787.7667308,2025-06-12 13:16:27.766,27.65,7.97,0.34321198472753167
enable_profile,1749701787.768342,2025-06-12 13:16:27.768,10.11,2.48,0.14647800708189607
install_profile,1749701787.7700226,2025-06-12 13:16:27.770,24.34,6.64,0.1632999919820577
key_establishment,1749701787.7714448,2025-06-12 13:16:27.771,17.75,6.45,0.3100099856965244
status_verification,1749701787.7726007,2025-06-12 13:16:27.772,3.18,1.02,0.10692101204767823
status_verification,1749701787.773693,2025-06-12 13:16:27.773,3.19,1.06,0.09174598380923271
status_verification,1749701787.774693,2025-06-12 13:16:27.774,2.6,0.67,0.0775210210122168
prepare_profile,1749701788.080479,2025-06-12 13:16:28.080,15.42,8.95,0.22931001149117947
key_establishment,1749701788.0837612,2025-06-12 13:16:28.083,20.24,6.51,0.36956899566575885
key_establishment,1749701788.085601,2025-06-12 13:16:28.085,22.34,3.92,0.2295419981237501
register_euicc,1749701788.087306,2025-06-12 13:16:28.087,11.86,3.76,0.20050499006174505
create_isdp,1749701788.088976,2025-06-12 13:16:28.088,7.82,2.79,0.14273397391662002
install_profile,1749701788.090932,2025-06-12 13:16:28.090,29.98,10.61,0.3424609894864261
enable_profile,1749701788.0925307,2025-06-12 13:16:28.092,9.23,2.68,0.1238959957845509
install_profile,1749701788.0941448,2025-06-12 13:16:28.094,29.03,10.13,0.18187399837188423
key_establishment,1749701788.0959713,2025-06-12 13:16:28.095,23.64,3.75,0.31812101951800287
status_verification,1749701788.0972168,2025-06-12 13:16:28.097,3.04,0.61,0.10941197979263961
status_verification,1749701788.0982094,2025-06-12 13:16:28.098,3.07,1.47,0.07219999679364264
status_verification,1749701788.0992472,2025-06-12 13:16:28.099,3.4,0.54,0.07588299922645092
prepare_profile,1749701788.4206076,2025-06-12 13:16:28.420,15.71,6.26,0.24093600222840905
key_establishment,1749701788.4228082,2025-06-12 13:16:28.422,23.37,5.94,0.34531799610704184
key_establishment,1749701788.4247131,2025-06-12 13:16:28.424,23.12,6.66,0.24450200726278126
register_euicc,1749701788.426702,2025-06-12 13:16:28.426,10.72,3.12,0.2084400039166212
create_isdp,1749701788.4283836,2025-06-12 13:16:28.428,8.34,3.89,0.17956702504307032
install_profile,1749701788.4309595,2025-06-12 13:16:28.430,28.37,10.43,0.36050399648956954
enable_profile,1749701788.4327726,2025-06-12 13:16:28.432,9.56,2.43,0.1643399882595986
install_profile,1749701788.434565,2025-06-12 13:16:28.434,20.53,10.12,0.21431301138363779
key_establishment,1749701788.4365563,2025-06-12 13:16:28.436,17.01,4.4,0.360498990630731
status_verification,1749701788.4380329,2025-06-12 13:16:28.438,2.75,0.66,0.1537649950478226
status_verification,1749701788.439209,2025-06-12 13:16:28.439,3.82,1.08,0.10741301230154932
status_verification,1749701788.4404068,2025-06-12 13:16:28.440,3.78,1.2,0.09967500227503479
prepare_profile,1749701788.7788408,2025-06-12 13:16:28.778,14.72,8.16,0.24128900258801877
key_establishment,1749701788.7808418,2025-06-12 13:16:28.780,22.97,6.87,0.32151699997484684
key_establishment,1749701788.7825127,2025-06-12 13:16:28.782,20.03,4.49,0.19295202218927443
